date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance,kalshi_mean_c,kalshi_median_c,kalshi_mode_c,kalshi_variance_c,kalshi_skew_c,kalshi_kurt_c
2023-09-29,FED-23DEC,2023-12-11,5.349489795918366,5.25,5.25,0.9069767441860428,-0.3730150223305486,0.02007627030403998,-0.010204081632653406,0,0,-4.1649312786339043e-4,-0.007916872835233235,0.16324686698572677
2023-09-30,FED-23DEC,2023-12-11,5.357142857142857,5.25,5.25,0.9130434782608664,-0.5038078124999976,0.02040816326530612,0.00765306122449072,0,0,3.318929612661399e-4,0.00606673407482361,-0.130792790169449
2023-10-01,FED-23DEC,2023-12-11,5.357142857142857,5.25,5.25,0.9130434782608664,-0.5038078124999976,0.02040816326530612,0,0,0,0,0,0
2023-10-02,FED-23DEC,2023-12-11,5.3596938775510194,5.25,5.25,0.914893617021276,-0.5362618893162754,0.02049276343190337,0.0025510204081626853,0,0,8.460016659725053e-5,0.0018501387604096253,-0.032454076816277766
2023-10-03,FED-23DEC,2023-12-11,5.362244897959183,5.25,5.25,0.9166666666666686,-0.5634503563531448,0.02056434818825489,0.0025510204081635734,0,0,7.158475635151915e-5,0.0017730496453925992,-0.02718846703686939
2023-10-04,FED-23DEC,2023-12-11,5.33673469387755,5.25,5.25,0.8947368421052613,-0.02716841197952657,0.01926280716368179,-0.02551020408163307,0,0,-0.0013015410245731003,-0.02192982456140735,0.5362819443736182
2023-10-05,FED-23DEC,2023-12-11,5.3392857142857135,5.25,5.25,0.8974358974358898,-0.11079900564363232,0.0194515306122449,0.0025510204081635734,0,0,1.8872344856310855e-4,0.0026990553306285303,-0.08363059366410575
2023-10-06,FED-23DEC,2023-12-11,5.367346938775509,5.25,5.25,0.9199999999999928,-0.6025579563984258,0.02066847147022073,0.028061224489795755,0,0,0.0012169408579758324,0.022564102564103017,-0.4917589507547935
2023-10-07,FED-23DEC,2023-12-11,5.367346938775509,5.25,5.25,0.9199999999999928,-0.6025579563984258,0.02066847147022073,0,0,0,0,0,0
2023-10-08,FED-23DEC,2023-12-11,5.367346938775509,5.25,5.25,0.9199999999999928,-0.6025579563984258,0.02066847147022073,0,0,0,0,0,0
2023-10-09,FED-23DEC,2023-12-11,5.323979591836733,5.25,5.25,0.8787878787878689,0.5269233788473566,0.01812395876718034,-0.04336734693877631,0,0,-0.002544512703040392,-0.04121212121212392,1.1294813352457824
2023-10-10,FED-23DEC,2023-12-11,5.318877551020408,5.25,5.25,0.8709677419354881,0.8270535283393072,0.01757731153685964,-0.0051020408163253705,0,0,-5.466472303207008e-4,-0.00782013685238081,0.3001301494919506
2023-10-11,FED-23DEC,2023-12-11,5.318877551020408,5.25,5.25,0.8709677419354881,0.8270535283393072,0.01757731153685964,0,0,0,0,0,0
2023-10-12,FED-23DEC,2023-12-11,5.3469387755102025,5.25,5.25,0.904761904761898,-0.31749498360474915,0.0199396084964598,0.028061224489794867,0,0,0.002362296959600163,0.0337941628264099,-1.1445485119440564
2023-10-13,FED-23DEC,2023-12-11,5.311224489795919,5.25,5.25,0.8571428571428488,1.3905321474609291,0.0166597251145356,-0.03571428571428381,0,0,-0.0032798833819242014,-0.047619047619049226,1.7080271310656783
2023-10-14,FED-23DEC,2023-12-11,5.303571428571428,5.25,5.25,0.8399999999999901,2.1339932111620428,0.015625,-0.00765306122449072,0,0,-0.0010347251145356,-0.01714285714285868,0.7434610637011136
2023-10-15,FED-23DEC,2023-12-11,5.303571428571428,5.25,5.25,0.8399999999999901,2.1339932111620428,0.015625,0,0,0,0,0,0
2023-10-16,FED-23DEC,2023-12-11,5.303571428571428,5.25,5.25,0.8399999999999901,2.1339932111620428,0.015625,0,0,0,0,0,0
2023-10-17,FED-23DEC,2023-12-11,5.32142857142857,5.25,5.25,0.8749999999999861,0.6703744897959503,0.01785714285714285,0.01785714285714235,0,0,0.002232142857142849,0.034999999999996034,-1.4636187213660925
2023-10-18,FED-23DEC,2023-12-11,5.33673469387755,5.25,5.25,0.8947368421052613,-0.02716841197952657,0.01926280716368179,0.015306122448979664,0,0,0.001405664306538941,0.019736842105275154,-0.6975429017754768
2023-10-19,FED-23DEC,2023-12-11,5.293367346938776,5.25,5.25,0.8095238095238079,0.7523311441856406,0.01151213036234902,-0.04336734693877364,0,0,-0.007750676801332771,-0.08521303258145341,0.7794995561651672
2023-10-20,FED-23DEC,2023-12-11,5.288265306122449,5.25,5.25,0.7894736842105118,1.2429088579276737,0.01065311328613077,-0.005102040816327147,0,0,-8.590170762182488e-4,-0.020050125313296085,0.4905777137420331
2023-10-21,FED-23DEC,2023-12-11,5.283163265306122,5.25,5.25,0.7647058823529311,1.8596324870181444,0.00974203456892961,-0.005102040816327147,0,0,-9.110787172011605e-4,-0.02476780185758065,0.6167236290904707
2023-10-22,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.777777777777775,1.5329625000000044,0.01020408163265306,0.0025510204081635734,0,0,4.620470637234503e-4,0.013071895424843882,-0.32666998701814
2023-10-23,FED-23DEC,2023-12-11,5.283163265306122,5.25,5.25,0.7647058823529311,1.8596324870181444,0.00974203456892961,-0.0025510204081635734,0,0,-4.620470637234503e-4,-0.013071895424843882,0.32666998701814
2023-10-24,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.777777777777775,1.5329625000000044,0.01020408163265306,0.0025510204081635734,0,0,4.620470637234503e-4,0.013071895424843882,-0.32666998701814
2023-10-25,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.777777777777775,1.5329625000000044,0.01020408163265306,0,0,0,0,0,0
2023-10-26,FED-23DEC,2023-12-11,5.293367346938776,5.25,5.25,0.8095238095237913,2.4774109650952374,0.01278764056643065,0.00765306122449072,0,0,0.0025835589337775897,0.03174603174601631,0.944448465095233
2023-10-27,FED-23DEC,2023-12-11,5.288265306122449,5.25,5.25,0.7894736842105118,3.2963940332850186,0.01192862349021241,-0.005102040816327147,0,0,-8.590170762182402e-4,-0.020050125313279543,0.8189830681897812
2023-10-28,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.7777777777777556,3.788100000000008,0.01147959183673469,-0.0025510204081635734,0,0,-4.4903165347772063e-4,-0.011695906432756198,0.49170596671498945
2023-10-29,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.7777777777777556,3.788100000000008,0.01147959183673469,0,0,0,0,0,0
2023-10-30,FED-23DEC,2023-12-11,5.283163265306123,5.25,5.25,0.7647058823529517,4.3486017294728825,0.01101754477301124,-0.0025510204081626853,0,0,-4.6204706372344855e-4,-0.013071895424803914,0.5605017294728745
2023-10-31,FED-23DEC,2023-12-11,5.285714285714286,5.25,5.25,0.7777777777777556,3.788100000000008,0.01147959183673469,0.0025510204081626853,0,0,4.6204706372344855e-4,0.013071895424803914,-0.5605017294728745
2023-11-01,FED-23DEC,2023-12-11,5.288265306122448,5.25,5.25,1.0000000000000049,1.6202465060241558,0.00810209287796751,0.0025510204081626853,0,0,-0.00337749895876718,0.2222222222222493,-2.1678534939758523
2023-11-02,FED-23DEC,2023-12-11,5.288265306122448,5.25,5.25,1.0000000000000049,1.6202465060241558,0.00810209287796751,0,0,0,0,0,0
2023-11-03,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,-0.01785714285714235,0,0,-0.0034165451895043697,-1.4876988529977098e-14,5.512898493975879
2023-11-04,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-05,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-06,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-07,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,-0.0025510204081635734,0,0,7.353706788837998e-4,-0.22222222222219568,-0.4711903287197057
2023-11-08,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-09,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-10,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-11,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-12,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-13,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-14,FED-23DEC,2023-12-11,5.267857142857142,5.25,5.25,0.7777777777777943,6.661954671280329,0.00542091836734694,0,0,0,0,0,0
2023-11-15,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0.0025510204081635734,0,0,-7.353706788837998e-4,0.22222222222219568,0.4711903287197057
2023-11-16,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-17,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-18,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-19,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-20,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-21,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-22,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-23,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-24,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-25,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-26,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-27,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-28,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-29,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-11-30,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-01,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-02,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-03,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-04,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-05,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-06,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-07,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-08,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-09,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-10,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2023-12-11,FED-23DEC,2023-12-11,5.270408163265306,5.25,5.25,0.99999999999999,7.1331450000000345,0.00468554768846314,0,0,0,0,0,0
2022-08-12,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,NA,NA,NA,NA,NA,NA
2022-08-13,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-14,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-15,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-16,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-17,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-18,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-19,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-20,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-21,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-22,FED-23FEB,2023-02-01,3.410714285714286,3.5,3.5,-1.000000000000001,-1.671419999999994,0.01434948979591837,0,0,0,0,0,0
2022-08-23,FED-23FEB,2023-02-01,3.584183673469388,3.5,3.75,0.5409836065573795,-0.9054886980348004,0.03181617034568929,0.17346938775510212,0,0.25,0.017466680549770918,1.5409836065573805,0.7659313019651935
2022-08-24,FED-23FEB,2023-02-01,3.6556122448979584,3.5,3.5,0.6853932584269612,1.2062953531345952,0.08866748229904205,0.07142857142857029,0,-0.25,0.05685131195335276,0.14440965186958166,2.1117840511693955
2022-08-25,FED-23FEB,2023-02-01,3.6275510204081622,3.75,3.75,-0.5217391304347813,3.398682448938666,0.12021032902957104,-0.0280612244897962,0.25,0.25,0.031542846730529,-1.2071323888617425,2.1923870958040705
2022-08-26,FED-23FEB,2023-02-01,3.655612244897959,3.75,3.75,-0.4157303370786471,3.966694966577699,0.116728706788838,0.028061224489796643,0,0,-0.0034816222407330483,0.10600879335613417,0.5680125176390334
2022-08-27,FED-23FEB,2023-02-01,3.6581632653061225,3.75,3.5,-0.3396226415094323,2.0965751150227305,0.14207621824239902,0.0025510204081635734,0,-0.25,0.025347511453561025,0.07610769556921482,-1.8701198515549686
2022-08-28,FED-23FEB,2023-02-01,3.6581632653061225,3.75,3.5,-0.3396226415094323,2.0965751150227305,0.14207621824239902,0,0,0,0,0,0
2022-08-29,FED-23FEB,2023-02-01,3.653061224489796,3.75,3.75,-0.3725490196078421,2.395228674183741,0.13728654727196998,-0.005102040816326259,0,0.25,-0.0047896709704290386,-0.032926378098409814,0.29865355916101066
2022-08-30,FED-23FEB,2023-02-01,3.6683673469387754,3.75,3.75,-0.33333333333333187,2.5693094450961595,0.13619325281132863,0.01530612244897922,0,0,-0.001093294460641353,0.03921568627451022,0.17408077091241836
2022-08-31,FED-23FEB,2023-02-01,3.6734693877551017,3.75,3.75,-0.3191489361702124,2.6411494552155084,0.1357246980424823,0.005102040816326259,0,0,-4.6855476884632985e-4,0.014184397163119478,0.07184001011934882
2022-09-01,FED-23FEB,2023-02-01,3.6683673469387754,3.75,3.75,-0.33333333333333187,2.5693094450961595,0.13619325281132863,-0.005102040816326259,0,0,4.6855476884632985e-4,-0.014184397163119478,-0.07184001011934882
2022-09-02,FED-23FEB,2023-02-01,3.6683673469387745,3.75,3.75,-0.32653061224489655,2.4408170338256676,0.13746876301541028,-8.881784197001252e-16,0,0,0.001275510204081648,0.006802721088435326,-0.12849241127049194
2022-09-03,FED-23FEB,2023-02-01,3.6683673469387745,3.75,3.75,-0.32653061224489655,2.4408170338256676,0.13746876301541028,0,0,0,0,0,0
2022-09-04,FED-23FEB,2023-02-01,3.6683673469387745,3.75,3.75,-0.32653061224489655,2.4408170338256676,0.13746876301541028,0,0,0,0,0,0
2022-09-05,FED-23FEB,2023-02-01,3.6683673469387745,3.75,3.75,-0.32653061224489655,2.4408170338256676,0.13746876301541028,0,0,0,0,0,0
2022-09-06,FED-23FEB,2023-02-01,3.6683673469387745,3.75,3.75,-0.32653061224489655,2.4408170338256676,0.13746876301541028,0,0,0,0,0,0
2022-09-07,FED-23FEB,2023-02-01,3.7091836734693873,3.75,3.75,-0.19512195121950812,3.329265054485944,0.1309870887130362,0.040816326530612734,0,0,-0.006481674302374091,0.13140866102538842,0.8884480206602765
2022-09-08,FED-23FEB,2023-02-01,3.747448979591837,3.75,3.75,-0.01030927835051132,2.8020129126707145,0.14221288004997917,0.038265306122449605,0,0,0.011225791336942986,0.1848126728689968,-0.5272521418152296
2022-09-09,FED-23FEB,2023-02-01,3.7831632653061216,3.75,3.75,0.13978494623655544,2.957122367982749,0.15259917742607243,0.0357142857142847,0,0,0.010386297376093256,0.15009422458706675,0.15510945531203468
2022-09-10,FED-23FEB,2023-02-01,3.7806122448979584,3.75,3.75,0.13043478260869626,3.0556342832303818,0.15084860474802167,-0.0025510204081631294,0,0,-0.0017505726780507602,-0.009350163627859176,0.09851191524763259
2022-09-11,FED-23FEB,2023-02-01,3.7831632653061225,3.75,3.75,0.14285714285714288,3.13843106632902,0.1500481570179092,0.0025510204081640175,0,0,-8.004477301124802e-4,0.012422360248446618,0.08279678309863803
2022-09-12,FED-23FEB,2023-02-01,3.7831632653061225,3.75,3.75,0.14285714285714288,3.13843106632902,0.1500481570179092,0,0,0,0,0,0
2022-09-13,FED-23FEB,2023-02-01,4.209183673469388,4.25,4,-0.14285714285714146,0.683123706166711,0.13736463973344437,0.4260204081632657,0.5,0.25,-0.012683517284464818,-0.28571428571428437,-2.4553073601623088
2022-09-14,FED-23FEB,2023-02-01,4.288265306122448,4.25,4.25,0.13274336283185903,0.4631018252355412,0.1713673990004165,0.07908163265306012,0,0.25,0.03400275926697213,0.2756005056890005,-0.2200218809311698
2022-09-15,FED-23FEB,2023-02-01,4.323979591836735,4.25,4.25,0.21804511278195504,-0.04119858861713377,0.2336851832569762,0.035714285714286476,0,0,0.062317784256559705,0.08530174995009601,-0.504300413852675
2022-09-16,FED-23FEB,2023-02-01,4.346938775510204,4.25,4.25,0.27142857142857185,-0.12218934158856908,0.22912328196584755,0.022959183673469497,0,0,-0.004561901291128656,0.05338345864661681,-0.0809907529714353
2022-09-17,FED-23FEB,2023-02-01,4.352040816326531,4.25,4.25,0.27397260273972573,-0.2600016807393448,0.25106726364015,0.005102040816327147,0,0,0.02194398167430242,0.0025440313111538826,-0.13781233915077573
2022-09-18,FED-23FEB,2023-02-01,4.352040816326531,4.25,4.25,0.27397260273972573,-0.2600016807393448,0.25106726364015,0,0,0,0,0,0
2022-09-19,FED-23FEB,2023-02-01,4.349489795918368,4.25,4.25,0.28057553956834663,-0.10262590146409156,0.2279844335693461,-0.0025510204081635734,0,0,-0.02308283007080386,0.006602936828620898,0.15737577927525326
2022-09-20,FED-23FEB,2023-02-01,4.334183673469388,4.25,4.25,0.22758620689655276,-0.2629779276519213,0.23972433361099543,-0.015306122448979664,0,0,0.01173990004164932,-0.05298933267179387,-0.16035202618782973
2022-09-21,FED-23FEB,2023-02-01,4.474489795918368,4.5,4.75,-0.07042253521126875,0.08749389010533193,0.2123594335693461,0.14030612244897966,0.25,0.5,-0.02736490004164932,-0.2980087421078215,0.3504718177572532
2022-09-22,FED-23FEB,2023-02-01,4.525510204081632,4.5,4.5,0.0943396226415077,1.9580835110909875,0.1651655560183257,0.051020408163264364,0,-0.25,-0.04719387755102042,0.16476215785277645,1.8705896209856556
2022-09-23,FED-23FEB,2023-02-01,4.525510204081632,4.5,4.5,0.0833333333333318,1.3223269627959755,0.17154310703873382,0,0,0,0.006377551020408129,-0.011006289308175904,-0.635756548295012
2022-09-24,FED-23FEB,2023-02-01,4.510204081632653,4.5,4.5,0.0350877192982468,1.5425698718332184,0.16443669304456476,-0.015306122448978776,0,0,-0.0071064139941690585,-0.048245614035085004,0.22024290903724286
2022-09-25,FED-23FEB,2023-02-01,4.49234693877551,4.5,4.5,-0.02702702702702715,0.9855052796281564,0.18807918575593505,-0.017857142857143238,0,0,0.023642492711370283,-0.062114746325273945,-0.557064592205062
2022-09-26,FED-23FEB,2023-02-01,4.5102040816326525,4.5,4.5,0.03225806451612732,0.7993554266555121,0.1937734277384423,0.01785714285714235,0,0,0.005694241982507259,0.059285091543154464,-0.1861498529726443
2022-09-27,FED-23FEB,2023-02-01,4.494897959183674,4.5,4.5,-0.01666666666666287,1.0545935271207751,0.17982090795501876,-0.015306122448978776,0,0,-0.013952519783423545,-0.048924731182790185,0.2552381004652631
2022-09-28,FED-23FEB,2023-02-01,4.482142857142857,4.5,4.5,-0.05982905982906111,1.2722848881121056,0.17123724489795916,-0.012755102040816979,0,0,-0.008583663057059598,-0.04316239316239824,0.21769136099133046
2022-09-29,FED-23FEB,2023-02-01,4.479591836734693,4.5,4.5,-0.07142857142857384,0.6143492779607431,0.1526447313619325,-0.0025510204081635734,0,0,-0.018592513536026672,-0.011599511599512731,-0.6579356101513625
2022-09-30,FED-23FEB,2023-02-01,4.469387755102041,4.5,4.5,-0.10526315789473736,0.41155447524283995,0.15850166597251145,-0.010204081632652517,0,0,0.005856934610578957,-0.033834586466163524,-0.20279480271790318
2022-10-01,FED-23FEB,2023-02-01,4.4642857142857135,4.5,4.5,-0.12499999999999956,0.4708716835217115,0.1568877551020408,-0.005102040816327147,0,0,-0.0016139108704706362,-0.019736842105262192,0.05931720827887155
2022-10-02,FED-23FEB,2023-02-01,4.4642857142857135,4.5,4.5,-0.12499999999999956,0.4708716835217115,0.1568877551020408,0,0,0,0,0,0
2022-10-03,FED-23FEB,2023-02-01,4.436224489795919,4.5,4.5,-0.26881720430107403,1.070402305694519,0.1139173781757601,-0.028061224489794867,0,0,-0.04297037692628071,-0.14381720430107447,0.5995306221728076
2022-10-04,FED-23FEB,2023-02-01,4.423469387755103,4.5,4.5,-0.26315789473684337,0.5073656432240918,0.16506143273635984,-0.012755102040816091,0,0,0.05114405456059974,0.0056593095642306634,-0.5630366624704273
2022-10-05,FED-23FEB,2023-02-01,4.392857142857142,4.5,4.5,-0.3387096774193536,0.20217576773356427,0.17346938775510204,-0.030612244897960217,0,0,0.008407955018742197,-0.07555178268251023,-0.30518987549052756
2022-10-06,FED-23FEB,2023-02-01,4.349489795918367,4.5,4.5,-0.48760330578512545,0.3742359027714133,0.16931096418159097,-0.04336734693877542,0,0,-0.004158423573511066,-0.14889362836577186,0.172060135037849
2022-10-07,FED-23FEB,2023-02-01,4.494897959183674,4.5,4.25,-0.01851851851851753,-0.00964671219628554,0.1275249895876718,0.1454081632653068,0,-0.25,-0.04178597459391917,0.4690847872666079,-0.3838826149676988
2022-10-08,FED-23FEB,2023-02-01,4.5229591836734695,4.5,4.25,0.08108108108108146,-0.19681245176064444,0.13021267180341525,0.028061224489795755,0,0,0.0026876822157434477,0.09959959959959899,-0.1871657395643589
2022-10-09,FED-23FEB,2023-02-01,4.517857142857143,4.5,4.25,0.06194690265486857,-0.25351466151528124,0.13169642857142858,-0.005102040816326259,0,0,0.0014837567680133223,-0.019134178426212893,-0.0567022097546368
2022-10-10,FED-23FEB,2023-02-01,4.497448979591836,4.5,4.5,-0.00884955752212804,-0.33211147703922395,0.1371108392336526,-0.02040816326530681,0,0.25,0.005414410662224034,-0.0707964601769966,-0.07859681552394271
2022-10-11,FED-23FEB,2023-02-01,4.500000000000001,4.5,4.5,3.108624468950438e-15,-0.311209634029173,0.1364795918367347,0.0025510204081644616,0,0,-6.312473969179166e-4,0.008849557522131148,0.020901843010050936
2022-10-12,FED-23FEB,2023-02-01,4.517857142857142,4.5,4.5,0.06306306306306127,-0.20985414114379575,0.14190051020408162,0.01785714285714146,0,0,0.0054209183673469274,0.06306306306305816,0.10135549288537726
2022-10-13,FED-23FEB,2023-02-01,4.6734693877551035,4.75,4.75,-0.2727272727272708,-0.5932921037329,0.12807163681799255,0.1556122448979611,0.25,0.25,-0.013828873386089069,-0.3357903357903321,-0.38343796258910423
2022-10-14,FED-23FEB,2023-02-01,4.709183673469387,4.75,4.75,-0.16000000000000192,0.972641805854464,0.1373646397334444,0.03571428571428381,0,0,0.009293002915451848,0.1127272727272689,1.565933909587364
2022-10-15,FED-23FEB,2023-02-01,4.693877551020408,4.75,4.75,-0.21568627450980607,0.8710529340071305,0.13588088296543105,-0.015306122448979664,0,0,-0.00148375676801335,-0.05568627450980415,-0.10158887184733356
2022-10-16,FED-23FEB,2023-02-01,4.688775510204082,4.75,4.75,-0.2307692307692285,0.7956662368830636,0.13655768429820905,-0.0051020408163253705,0,0,6.768013327780042e-4,-0.015082956259422436,-0.07538669712406687
2022-10-17,FED-23FEB,2023-02-01,4.663265306122448,4.75,4.75,-0.3148148148148173,0.5780157689074139,0.13788525614327363,-0.025510204081633958,0,0,0.0013275718450645735,-0.08404558404558882,-0.2176504679756497
2022-10-18,FED-23FEB,2023-02-01,4.724489795918367,4.75,4.75,-0.106382978723406,-0.20881062513371784,0.10266555601832568,0.06122448979591866,0,0,-0.03521970012494795,0.2084318360914113,-0.7868263940411317
2022-10-19,FED-23FEB,2023-02-01,4.739795918367347,4.75,4.75,-0.04255319148935943,-0.16860184635778408,0.10193669304456478,0.015306122448979664,0,0,-7.28862973760902e-4,0.06382978723404657,0.04020877877593376
2022-10-20,FED-23FEB,2023-02-01,4.803571428571428,4.75,4.75,0.20792079207920888,-0.2853746981145422,0.11383928571428573,0.06377551020408134,0,0,0.011902592669720949,0.2504739835685683,-0.11677285175675811
2022-10-21,FED-23FEB,2023-02-01,4.676020408163265,4.75,4.75,-0.31182795698924753,0.9357089441099826,0.1099606934610579,-0.12755102040816269,0,0,-0.0038785922532278277,-0.5197487490684565,1.2210836422245248
2022-10-22,FED-23FEB,2023-02-01,4.670918367346939,4.75,4.75,-0.34065934065934356,1.0325283425455298,0.1079042586422324,-0.005102040816326259,0,0,-0.0020564348188255033,-0.028831383670096022,0.09681939843554721
