prediction_date,contract_preamble.x,horizon_date,kalshi_mean_c.x,kalshi_median_c.x,kalshi_mode_c.x,kalshi_skew_c.x,kalshi_variance_c.x,kalshi_kurt_c.x,shock.x,contract_preamble.y,kalshi_mean,kalshi_median,kalshi_mode,kalshi_skew,kalshi_variance,kalshi_mean_c.y,kalshi_median_c.y,kalshi_mode_c.y,kalshi_skew_c.y,kalshi_variance_c.y,kalshi_kurt_c.y,ticker_name,shock.y
2024-06-12,FED-24SEP,2024-09-18,0.0688775510204076,0,0,0.4586288416075609,-0.01830617451062059,-2.487890000059768,0.01827465132610834,FED-24SEP,5.232142857142857,5.125,5.125,0.7777777777777751,0.02678571428571428,0.00765306122448983,-0.25,-0.25,1.7142857142857144,-0.02390280091628487,-0.6870933185297088,FDTR Index,0.01827465132610834
2024-07-31,FED-24DEC,2024-12-18,-0.3750000000000009,-0.5,-0.5,0.5183673469387777,0.07238520408163265,-3.875944296272401,0.01669155141914911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,FED-24SEP,2024-09-18,0.035714285714286476,0,0,0.3214285714285688,-0.019497084548104938,3.9883806895844574,0.01669155141914911,FED-24SEP,5.130102040816327,5.125,5.125,0.07142857142856761,0.02420866305705956,0.00765306122448983,0,0,0.09999999999999964,-0.0044838088296543,2.414570853655696,FDTR Index,0.01669155141914911
2024-09-18,FED-24DEC,2024-12-18,-0.06377551020408223,0.25,0.25,-1.195121951219515,-0.10147464598084131,0.6785632294696806,-0.07139615573625546,FED-24DEC,4.252551020408163,4.375,4.375,-0.5853658536585393,0.06663890045814246,-0.03571428571428647,0,0,-0.21580063626723583,-0.02787900874635567,0.1364524667854483,FDTR Index,-0.07139615573625546
2024-09-18,FED-24NOV,2024-11-07,0.2857142857142865,0.25,0.25,-0.0442637759710891,-0.0333454810495627,1.411973467463966,-0.07139615573625546,FED-24NOV,4.538265306122449,4.625,4.625,-0.6296296296296284,0.03329341940857976,-0.08928571428571441,0,0,-0.6460230722525755,-0.0183582361516035,0.4604289511464712,FDTR Index,-0.07139615573625546
2024-09-18,FED-24SEP,2024-09-18,0.5102040816326534,0.5,0.5,-0.37037037037037646,-0.020017700957934197,-2.8058240247903243,-0.07139615573625546,FED-24SEP,5.048469387755103,5.125,5.125,-1.0000000000000049,0.01327571845064556,0.0561224489795924,0.25,0.25,-2.0000000000000044,-0.00229071220324865,0.6790063899272236,FDTR Index,-0.07139615573625546
2024-09-18,FED-25JAN,2025-01-29,-0.7474489795918373,-1,-1.25,1.53488372093024,0.16428701582673885,0.6403297744484875,-0.07139615573625546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-11-07,FED-24DEC,2024-12-18,0.3290816326530601,0.25,0.25,0.5438596491228055,-0.03750390462307372,2.1640934985739135,0.01451082425793397,FED-24DEC,4.454081632653061,4.375,4.375,0.5438596491228055,0.04030221782590587,0.02040816326530592,0,0,0.07447189402076493,0.00356622240733027,-0.500534307438385,FDTR Index,0.01451082425793397
2024-11-07,FED-24NOV,2024-11-07,0.17857142857142883,0.25,0.25,0.4561403508771994,-0.03844752186588922,25.664628298905527,0.01451082425793397,FED-24NOV,4.63265306122449,4.625,4.625,1.0000000000000049,0.00185469596001665,0,0,0,0,0,0,FDTR Index,0.01451082425793397
2024-11-07,FED-25JAN,2025-01-29,-0.3979591836734695,-0.5,-0.5,-0.5825242718446654,0.09899521032902958,-27.77426814990052,0.01451082425793397,FED-25JAN,4.23469387755102,4.125,4.125,0.4174757281553395,0.10084990628904623,0,0,0,0,0,0,FDTR Index,0.01451082425793397
2024-11-07,FED-25MAR,2025-03-19,-0.10969387755101945,0,0,-0.4174757281553395,-0.02304378384006664,-0.05445364757891902,0.01451082425793397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-12-18,FED-24DEC,2024-12-18,0.44642857142857073,0.5,0.5,-0.9548022598869724,-0.04222849854227405,12.666983710904116,0.05436368806962457,FED-24DEC,4.364795918367347,4.375,4.375,-0.6666666666666311,0.00372240733027905,-0.0102040816326534,0,0,-0.6666666666666311,-0.00520616409829237,-3.379952662721953,FDTR Index,0.05436368806962457
2024-12-18,FED-25JAN,2025-01-29,0.005102040816326259,0,0,0.5897435897435449,0.017935235318617238,-5.624469725695697,0.05436368806962457,FED-25JAN,4.369897959183673,4.375,4.375,-0.07692307692308623,0.02165764264889629,0.0459183673469381,0,0,0.9230769230769126,0.00640358184089962,-3.422924764682957,FDTR Index,0.05436368806962457
2024-12-18,FED-25MAR,2025-03-19,-0.1147959183673457,0,0,-0.6935687263556041,0.03475765306122449,-3.9267902195360187,0.05436368806962457,FED-25MAR,4.255102040816327,4.375,4.375,-0.7704918032786903,0.05641529571012078,0.05102040816326525,0.25,0,-1.1628968665698285,-0.01194814660558101,1.5260576556904142,FDTR Index,0.05436368806962457
2024-12-18,FED-25MAY,2025-05-07,-0.173469387755103,-0.25,0,0.6200493254025813,0.08137234485630987,-3.1103448453012827,0.05436368806962457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,FED-25JAN,2025-01-29,0.2270408163265305,0.25,0.25,0.5520361990950449,-0.0638731257809246,0.6857850316469891,0.01799183362241502,FED-25JAN,4.403061224489796,4.375,4.375,0.846153846153868,0.00750338400666389,-0.00255102040816357,0,0,-0.15384615384613687,7.874323198667297e-4,0.06240033656241905,FDTR Index,0.01799183362241502
2025-01-29,FED-25JUN,2025-06-18,-0.4489795918367343,-0.5,-0.25,-0.3207301173403101,0.03279883381924198,0.9480178286833167,0.01799183362241502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29,FED-25MAR,2025-03-19,0.3698979591836733,0.5,0.25,-1.3587570621468759,-0.022497136609745942,2.996340488848209,0.01799183362241502,FED-25MAR,4.323979591836735,4.375,4.375,-0.8333333333333179,0.01780508121615993,0.01530612244897966,0,0,0.03333333333333732,-0.00203040399833403,2.525704632304489,FDTR Index,0.01799183362241502
2025-01-29,FED-25MAY,2025-05-07,-0.1479591836734695,-0.25,-0.25,1.127450980392141,0.05357142857142857,-4.630143349178515,0.01799183362241502,FED-25MAY,4.176020408163265,4.125,4.125,0.29411764705882315,0.0713765097875885,0,0,0,0,0,0,FDTR Index,0.01799183362241502
2025-03-19,FED-25DEC,2025-09-05,-0.23979591836734704,-0.25,0,0.19348565872630175,0.20322261557684307,0.2722906676059842,-0.01534841947811048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-19,FED-25JUL,2025-07-30,0.3367346938775513,0.25,0,0.028294862248695873,-0.2625208246563932,0.8503924484285825,-0.01534841947811048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-19,FED-25JUN,2025-06-18,0.040816326530612734,0,0.25,0.21531773430508003,0.0358704706372345,1.3972119559017557,-0.01534841947811048,FED-25JUN,4.112244897959184,4.125,4.375,-0.0505050505050478,0.11271996043315288,-0.00255102040816268,0,0,-0.00883838383838155,0.00568122657226158,0.6626751989724771,FDTR Index,-0.01534841947811048
2025-03-19,FED-25MAR,2025-03-19,0.26530612244897966,0.25,0,1.0505050505051685,-0.11208871303623494,89.63910803702625,-0.01534841947811048,FED-25MAR,4.377551020408164,4.375,4.375,1.0000000000001208,6.312473969179508e-4,0,0,0,0,0,0,FDTR Index,-0.01534841947811048
2025-03-19,FED-25MAY,2025-05-07,-0.0790816326530619,0,0,-1.9375000000001141,0.026675083298625567,-86.4629266632215,-0.01534841947811048,FED-25MAY,4.298469387755102,4.375,4.375,-0.9374999999999934,0.02730633069554352,0.0127551020408152,0,0,-0.12354651162790732,-0.02148193461057894,-2.3708436467770806,FDTR Index,-0.01534841947811048
2025-03-19,FED-25OCT,2025-09-06,-0.46938775510204156,-0.5,-0.5,0.8174999999999917,0.18487088713036234,-5.718107380665098,-0.01534841947811048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-03-19,FED-25SEP,2025-09-07,0.15816326530612246,0.25,0.25,-0.3154838709677424,-0.06788837984173263,0.055971577242927895,-0.01534841947811048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,FED-25DEC,2025-09-05,-0.20153061224489655,0,0,-0.43450381679389316,0.20631377551020413,-0.4267786090753414,-0.00722630209769423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,FED-25JUL,2025-07-30,0.44642857142857073,0.25,0.25,0.4694252873563194,-0.2990615889212829,3.283282031483375,-0.00722630209769423,FED-25JUL,4.158163265306122,4.125,4.375,0.1494252873563199,0.09009917742607246,0.08928571428571352,0,0.25,0.3785919540229852,-0.04578170553935862,0.7148020936447352,FDTR Index,-0.00722630209769423
2025-05-07,FED-25JUN,2025-06-18,0.17091836734693988,0.25,0,-0.8994252873563089,-0.06797298000832985,4.519527968040305,-0.00722630209769423,FED-25JUN,4.329081632653062,4.375,4.375,-0.749999999999989,0.02212619741774261,0.05102040816326525,0,0,0.20000000000000384,-0.02587463556851311,-0.46044135095539573,FDTR Index,-0.00722630209769423
2025-05-07,FED-25MAY,2025-05-07,0.040816326530611846,0,0,-0.2499999999999576,-0.02087671803415244,36.05583752065764,-0.00722630209769423,FED-25MAY,4.369897959183674,4.375,4.375,-0.9999999999999466,0.00124947938359017,0,0,0,0,0,0,FDTR Index,-0.00722630209769423
2025-05-07,FED-25OCT,2025-09-06,-0.5535714285714288,-0.5,-1.25,0.8571428571428038,0.23956814868804666,-44.224064149561094,-0.00722630209769423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-05-07,FED-25SEP,2025-09-07,0.09438775510204023,0,1,0.24733475479743966,-0.05076660766347357,0.6896952711882698,-0.00722630209769423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-18,FED-25DEC,2025-09-05,-0.3316326530612246,-0.25,-0.25,-0.28698159237081566,0.22917534360683045,-0.3974642128141772,-0.00783958136244854,FED-25DEC,3.8316326530612246,3.875,4.125,-0.10179640718562956,0.29595090587255307,0.00255102040816357,0,0,0.00534644995722911,0.00469205539358597,-0.04517489278921571,FDTR Index,-0.00783958136244854
2025-06-18,FED-25JUL,2025-07-30,0.5280612244897958,0.5,0.25,-0.6482035928143306,-0.2898076322365681,17.468900413168754,-0.00783958136244854,FED-25JUL,4.35969387755102,4.375,4.375,-0.7499999999999601,0.006143273635985,0.04081632653061184,0,0,0.16666666666670105,-0.01621720116618075,8.574419923654013,FDTR Index,-0.00783958136244854
2025-06-18,FED-25JUN,2025-06-18,0.012755102040816091,0,0,-0.25000000000016065,-0.00551202623906705,74.1398803410335,-0.00783958136244854,FED-25JUN,4.372448979591836,4.375,4.375,-1.0000000000001208,6.312473969179508e-4,0,0,0,0,0,0,FDTR Index,-0.00783958136244854
2025-06-18,FED-25OCT,2025-09-06,-0.3724489795918364,-0.25,-0.25,0.6370370370371592,0.19611620158267393,-91.60882140711018,-0.00783958136244854,FED-25OCT,4,4.125,4.125,-0.36296296296296165,0.19674744897959187,0,0,0,0,0,0,FDTR Index,-0.00783958136244854
2025-06-18,FED-25SEP,2025-09-07,0.15306122448979664,0,0.25,0.48655846858094237,-0.09868284048313206,2.5893086677060073,-0.00783958136244854,FED-25SEP,4.153061224489797,4.125,4.375,0.12359550561798072,0.09806460849645982,-0.01020408163265251,0,0,-0.06158967956720537,0.03128904623073721,2.1918038019839,FDTR Index,-0.00783958136244854
2025-07-30,FED-25DEC,2025-09-05,-0.26275510204081476,-0.125,-0.25,-0.355428571428565,0.1288330383173678,-3.6320290781291575,0.00122919597374153,FED-25DEC,3.943877551020409,4,3.875,0.216000000000001,0.1706385360266556,0.02040816326530636,0.125,0,0.06871317829457307,-0.01770095793419407,0.3397775309369706,FDTR Index,0.00122919597374153
2025-07-30,FED-25JUL,2025-07-30,0.4260204081632648,0.375,0.5,-1.2159999999999476,-0.16938905664306544,42.597645304203716,0.00122919597374153,FED-25JUL,4.369897959183674,4.375,4.375,-0.9999999999999466,0.00124947938359017,0,0,0,0,0,0,FDTR Index,0.00122919597374153
2025-07-30,FED-25OCT,2025-09-06,-0.27295918367346994,-0.25,-0.25,0.8865979381442771,0.13380492503123698,-41.94701204145425,0.00122919597374153,FED-25OCT,4.096938775510203,4.125,4.125,-0.11340206185566944,0.13505440441482713,-0.00255102040816446,0,0,-0.01136124552914072,-7.744169096210451e-4,0.02190725289955164,FDTR Index,0.00122919597374153
2025-07-30,FED-25SEP,2025-09-07,0.1530612244897962,0.25,0.25,-0.8473822518698205,-0.1143273635985006,-1.7624370990785203,0.00122919597374153,FED-25SEP,4.25,4.375,4.375,-0.96078431372549,0.02072704081632653,0.04336734693877631,0.25,0.25,-1.532212885154056,-0.02107845689296127,-4.743832914458213,FDTR Index,0.00122919597374153
2023-11-01,NA,2024-01-31,NA,NA,NA,NA,NA,NA,NA,FED-24JAN,5.448979591836733,5.375,5.375,0.6744186046511473,0.03470559142024155,-0.00510204081632537,0,0,-0.08167895632444355,0.00460745522698875,0.22869462480505695,NAPMPMI Index,-0.00224059611123174
2023-11-01,NA,2024-01-31,NA,NA,NA,NA,NA,NA,NA,FED-24JAN,5.448979591836733,5.375,5.375,0.6744186046511473,0.03470559142024155,-0.00510204081632537,0,0,-0.08167895632444355,0.00460745522698875,0.22869462480505695,FDTR Index,-0.00224059611123174
2024-03-20,NA,2024-05-01,NA,NA,NA,NA,NA,NA,NA,FED-24MAY,5.346938775510204,5.375,5.375,-0.6470588235294079,0.01388093502707205,0.00510204081632625,0,0,0.03715170278639079,3.1236984589753936e-4,1.7524792839720362,FDTR Index,-0.00783712370946827
2024-07-31,NA,2024-11-07,NA,NA,NA,NA,NA,NA,NA,FED-24NOV,5.094387755102041,5.125,5.125,-0.25000000000000117,0.0437057476051645,0.03061224489796021,0,0,0.14999999999999492,-0.00484173261141192,1.1243433901671378,FDTR Index,0.01669155141914911
