contract_preamble,datetime_6h_utc,datetime_6h_et,expiry_datetime,date,strike,yes_price,interval_volume,adjusted_yes_price,probability,swapped
KXCPICOREYOY-25AUG,2025-09-02T06:00:00Z,2025-09-02 02:00:00 EDT,2025-09-07T00:00:00Z,2025-09-02,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-02T12:00:00Z,2025-09-02 08:00:00 EDT,2025-09-07T00:00:00Z,2025-09-02,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-02T18:00:00Z,2025-09-02 14:00:00 EDT,2025-09-07T00:00:00Z,2025-09-02,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-03T00:00:00Z,2025-09-02 20:00:00 EDT,2025-09-07T00:00:00Z,2025-09-03,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-03T06:00:00Z,2025-09-03 02:00:00 EDT,2025-09-07T00:00:00Z,2025-09-03,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-03T12:00:00Z,2025-09-03 08:00:00 EDT,2025-09-07T00:00:00Z,2025-09-03,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-03T18:00:00Z,2025-09-03 14:00:00 EDT,2025-09-07T00:00:00Z,2025-09-03,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-04T00:00:00Z,2025-09-03 20:00:00 EDT,2025-09-07T00:00:00Z,2025-09-04,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-04T06:00:00Z,2025-09-04 02:00:00 EDT,2025-09-07T00:00:00Z,2025-09-04,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-04T12:00:00Z,2025-09-04 08:00:00 EDT,2025-09-07T00:00:00Z,2025-09-04,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-04T18:00:00Z,2025-09-04 14:00:00 EDT,2025-09-07T00:00:00Z,2025-09-04,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-05T00:00:00Z,2025-09-04 20:00:00 EDT,2025-09-07T00:00:00Z,2025-09-05,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-05T06:00:00Z,2025-09-05 02:00:00 EDT,2025-09-07T00:00:00Z,2025-09-05,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-05T12:00:00Z,2025-09-05 08:00:00 EDT,2025-09-07T00:00:00Z,2025-09-05,3.2,13,0,13,1.530612244897959,FALSE
KXCPICOREYOY-25AUG,2025-09-05T18:00:00Z,2025-09-05 14:00:00 EDT,2025-09-07T00:00:00Z,2025-09-05,3.2,10,14,10,0.7653061224489796,FALSE
KXCPICOREYOY-25AUG,2025-09-06T00:00:00Z,2025-09-05 20:00:00 EDT,2025-09-07T00:00:00Z,2025-09-06,3.2,4,2704,4,0.25510204081632654,FALSE
KXCPICOREYOY-25AUG,2025-09-06T06:00:00Z,2025-09-06 02:00:00 EDT,2025-09-07T00:00:00Z,2025-09-06,3.2,4,0,4,0.25510204081632654,FALSE
KXCPICOREYOY-25AUG,2025-09-06T12:00:00Z,2025-09-06 08:00:00 EDT,2025-09-07T00:00:00Z,2025-09-06,3.2,4,0,4,0.7653061224489796,FALSE
KXCPICOREYOY-25AUG,2025-09-06T18:00:00Z,2025-09-06 14:00:00 EDT,2025-09-07T00:00:00Z,2025-09-06,3.2,3,989,3,0.5102040816326531,FALSE
KXCPICOREYOY-25AUG,2025-09-07T00:00:00Z,2025-09-06 20:00:00 EDT,2025-09-07T00:00:00Z,2025-09-07,3.2,3,0,3,2.0408163265306123,FALSE
KXCPICOREYOY-25JUL,2025-07-17T18:00:00Z,2025-07-17 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-17,3.2,7,2000,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-18T00:00:00Z,2025-07-17 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-18,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-18T06:00:00Z,2025-07-18 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-18,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-18T12:00:00Z,2025-07-18 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-18,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-18T18:00:00Z,2025-07-18 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-18,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-19T00:00:00Z,2025-07-18 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-19,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-19T06:00:00Z,2025-07-19 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-19,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-19T12:00:00Z,2025-07-19 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-19,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-19T18:00:00Z,2025-07-19 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-19,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-20T00:00:00Z,2025-07-19 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-20,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-20T06:00:00Z,2025-07-20 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-20,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-20T12:00:00Z,2025-07-20 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-20,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-20T18:00:00Z,2025-07-20 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-20,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-21T00:00:00Z,2025-07-20 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-21,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-21T06:00:00Z,2025-07-21 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-21,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-21T12:00:00Z,2025-07-21 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-21,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-21T18:00:00Z,2025-07-21 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-21,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-22T00:00:00Z,2025-07-21 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-22,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-22T06:00:00Z,2025-07-22 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-22,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-22T12:00:00Z,2025-07-22 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-22,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-22T18:00:00Z,2025-07-22 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-22,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-23T00:00:00Z,2025-07-22 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-23,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-23T06:00:00Z,2025-07-23 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-23,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-23T12:00:00Z,2025-07-23 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-23,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-23T18:00:00Z,2025-07-23 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-23,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-24T00:00:00Z,2025-07-23 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-24,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-24T06:00:00Z,2025-07-24 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-24,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-24T12:00:00Z,2025-07-24 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-24,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-24T18:00:00Z,2025-07-24 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-24,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-25T00:00:00Z,2025-07-24 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-25,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-25T06:00:00Z,2025-07-25 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-25,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-25T12:00:00Z,2025-07-25 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-25,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-25T18:00:00Z,2025-07-25 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-25,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-26T00:00:00Z,2025-07-25 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-26,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-26T06:00:00Z,2025-07-26 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-26,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-26T12:00:00Z,2025-07-26 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-26,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-26T18:00:00Z,2025-07-26 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-26,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-27T00:00:00Z,2025-07-26 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-27,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-27T06:00:00Z,2025-07-27 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-27,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-27T12:00:00Z,2025-07-27 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-27,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-27T18:00:00Z,2025-07-27 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-27,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-28T00:00:00Z,2025-07-27 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-28,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-28T06:00:00Z,2025-07-28 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-28,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-28T12:00:00Z,2025-07-28 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-28,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-28T18:00:00Z,2025-07-28 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-28,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-29T00:00:00Z,2025-07-28 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-29,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-29T06:00:00Z,2025-07-29 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-29,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-29T12:00:00Z,2025-07-29 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-29,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-29T18:00:00Z,2025-07-29 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-29,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-30T00:00:00Z,2025-07-29 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-30,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-30T06:00:00Z,2025-07-30 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-30,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-30T12:00:00Z,2025-07-30 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-30,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-30T18:00:00Z,2025-07-30 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-30,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-31T00:00:00Z,2025-07-30 20:00:00 EDT,2025-08-12T12:00:00Z,2025-07-31,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-31T06:00:00Z,2025-07-31 02:00:00 EDT,2025-08-12T12:00:00Z,2025-07-31,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-31T12:00:00Z,2025-07-31 08:00:00 EDT,2025-08-12T12:00:00Z,2025-07-31,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-07-31T18:00:00Z,2025-07-31 14:00:00 EDT,2025-08-12T12:00:00Z,2025-07-31,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-01T00:00:00Z,2025-07-31 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-01,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-01T06:00:00Z,2025-08-01 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-01,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-01T12:00:00Z,2025-08-01 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-01,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-01T18:00:00Z,2025-08-01 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-01,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-02T00:00:00Z,2025-08-01 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-02,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-02T06:00:00Z,2025-08-02 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-02,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-02T12:00:00Z,2025-08-02 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-02,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-02T18:00:00Z,2025-08-02 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-02,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-03T00:00:00Z,2025-08-02 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-03,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-03T06:00:00Z,2025-08-03 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-03,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-03T12:00:00Z,2025-08-03 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-03,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-03T18:00:00Z,2025-08-03 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-03,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-04T00:00:00Z,2025-08-03 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-04,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-04T06:00:00Z,2025-08-04 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-04,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-04T12:00:00Z,2025-08-04 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-04,3.2,7,5,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-04T18:00:00Z,2025-08-04 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-04,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-05T00:00:00Z,2025-08-04 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-05,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-05T06:00:00Z,2025-08-05 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-05,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-05T12:00:00Z,2025-08-05 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-05,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-05T18:00:00Z,2025-08-05 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-05,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-06T00:00:00Z,2025-08-05 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-06,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-06T06:00:00Z,2025-08-06 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-06,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-06T12:00:00Z,2025-08-06 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-06,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-06T18:00:00Z,2025-08-06 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-06,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-07T00:00:00Z,2025-08-06 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-07,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-07T06:00:00Z,2025-08-07 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-07,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-07T12:00:00Z,2025-08-07 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-07,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-07T18:00:00Z,2025-08-07 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-07,3.2,7,0,7,1.530612244897959,FALSE
KXCPICOREYOY-25JUL,2025-08-08T00:00:00Z,2025-08-07 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-08,3.2,7,0,6,1.2755102040816326,FALSE
KXCPICOREYOY-25JUL,2025-08-08T06:00:00Z,2025-08-08 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-08,3.2,7,0,6,1.2755102040816326,FALSE
KXCPICOREYOY-25JUL,2025-08-08T12:00:00Z,2025-08-08 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-08,3.2,7,0,6,1.2755102040816326,FALSE
KXCPICOREYOY-25JUL,2025-08-08T18:00:00Z,2025-08-08 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-08,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-09T00:00:00Z,2025-08-08 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-09,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-09T06:00:00Z,2025-08-09 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-09,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-09T12:00:00Z,2025-08-09 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-09,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-09T18:00:00Z,2025-08-09 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-09,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-10T00:00:00Z,2025-08-09 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-10,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-10T06:00:00Z,2025-08-10 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-10,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-10T12:00:00Z,2025-08-10 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-10,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-10T18:00:00Z,2025-08-10 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-10,3.2,7,0,6,0,FALSE
KXCPICOREYOY-25JUL,2025-08-11T00:00:00Z,2025-08-10 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-11,3.2,1,192,1,0,FALSE
KXCPICOREYOY-25JUL,2025-08-11T06:00:00Z,2025-08-11 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-11,3.2,1,0,1,0,FALSE
KXCPICOREYOY-25JUL,2025-08-11T12:00:00Z,2025-08-11 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-11,3.2,1,0,1,0,FALSE
KXCPICOREYOY-25JUL,2025-08-11T18:00:00Z,2025-08-11 14:00:00 EDT,2025-08-12T12:00:00Z,2025-08-11,3.2,1,0,1,0,FALSE
KXCPICOREYOY-25JUL,2025-08-12T00:00:00Z,2025-08-11 20:00:00 EDT,2025-08-12T12:00:00Z,2025-08-12,3.2,5,97,5,1.3605442176870748,FALSE
KXCPICOREYOY-25JUL,2025-08-12T06:00:00Z,2025-08-12 02:00:00 EDT,2025-08-12T12:00:00Z,2025-08-12,3.2,5,0,5,1.3605442176870748,FALSE
KXCPICOREYOY-25JUL,2025-08-12T12:00:00Z,2025-08-12 08:00:00 EDT,2025-08-12T12:00:00Z,2025-08-12,3.2,5,0,5,1.3605442176870748,FALSE
KXCPICOREYOY-25JUN,2025-06-15T12:00:00Z,2025-06-15 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-15,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-15T18:00:00Z,2025-06-15 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-15,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-16T00:00:00Z,2025-06-15 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-16,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-16T06:00:00Z,2025-06-16 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-16,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-16T12:00:00Z,2025-06-16 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-16,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-16T18:00:00Z,2025-06-16 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-16,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-17T00:00:00Z,2025-06-16 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-17,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-17T06:00:00Z,2025-06-17 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-17,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-17T12:00:00Z,2025-06-17 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-17,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-17T18:00:00Z,2025-06-17 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-17,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-18T00:00:00Z,2025-06-17 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-18,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-18T06:00:00Z,2025-06-18 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-18,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-18T12:00:00Z,2025-06-18 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-18,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-18T18:00:00Z,2025-06-18 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-18,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-19T00:00:00Z,2025-06-18 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-19,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-19T06:00:00Z,2025-06-19 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-19,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-19T12:00:00Z,2025-06-19 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-19,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-19T18:00:00Z,2025-06-19 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-19,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-20T00:00:00Z,2025-06-19 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-20,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-20T06:00:00Z,2025-06-20 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-20,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-20T12:00:00Z,2025-06-20 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-20,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-20T18:00:00Z,2025-06-20 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-20,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-21T00:00:00Z,2025-06-20 20:00:00 EDT,2025-07-15T12:00:00Z,2025-06-21,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-21T06:00:00Z,2025-06-21 02:00:00 EDT,2025-07-15T12:00:00Z,2025-06-21,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-21T12:00:00Z,2025-06-21 08:00:00 EDT,2025-07-15T12:00:00Z,2025-06-21,3.2,8,0,8,1.7857142857142858,FALSE
KXCPICOREYOY-25JUN,2025-06-21T18:00:00Z,2025-06-21 14:00:00 EDT,2025-07-15T12:00:00Z,2025-06-21,3.2,8,0,8,1.7857142857142858,FALSE
